Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos,average_expert,expert_binary,plant_width_side_view,plant_height_side_view,plant_area_side_view,plant_width_top_view,plant_height_top_view,plant_area_top_view
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00428 Plant 0041 Plant 0041/18-02-2019 -- 12.47.48,155_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00428 Plant 0041 Plant 0041/18-02-2019 -- 12.47.48,155_Cam_03.png",A1,Plant 0041,4.0,0,62,269,9441,236,279,8627
3,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00429 Plant 0042 Plant 0042/18-02-2019 -- 12.48.04,256_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00429 Plant 0042 Plant 0042/18-02-2019 -- 12.48.04,256_Cam_03.png",A1,Plant 0042,1.5,1,567,404,33101,439,668,36307
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00430 Plant 0043 Plant 0043/18-02-2019 -- 12.48.11,026_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00430 Plant 0043 Plant 0043/18-02-2019 -- 12.48.11,026_Cam_03.png",A1,Plant 0043,1.0,1,507,535,34084,537,570,78590
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00431 Plant 0044 Plant 0044/18-02-2019 -- 12.48.17,296_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00431 Plant 0044 Plant 0044/18-02-2019 -- 12.48.17,296_Cam_03.png",A1,Plant 0044,1.0,1,697,456,36390,465,838,50924
3,1,1,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00432 Plant 0045 Plant 0045/18-02-2019 -- 12.48.22,362_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00432 Plant 0045 Plant 0045/18-02-2019 -- 12.48.22,362_Cam_03.png",A1,Plant 0045,2.0,1,435,481,40716,603,762,112540
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00433 Plant 0046 Plant 0046/18-02-2019 -- 12.48.28,510_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00433 Plant 0046 Plant 0046/18-02-2019 -- 12.48.28,510_Cam_03.png",A1,Plant 0046,1.0,1,538,415,30348,526,400,42943
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00434 Plant 0047 Plant 0047/18-02-2019 -- 12.48.33,855_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00434 Plant 0047 Plant 0047/18-02-2019 -- 12.48.33,855_Cam_03.png",A1,Plant 0047,1.0,1,409,392,17739,481,626,71158
2,1,3,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00435 Plant 0048 Plant 0048/18-02-2019 -- 12.48.39,735_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00435 Plant 0048 Plant 0048/18-02-2019 -- 12.48.39,735_Cam_03.png",A1,Plant 0048,2.0,1,278,600,28210,438,253,18009
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00436 Plant 0049 Plant 0049/18-02-2019 -- 12.48.45,248_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00436 Plant 0049 Plant 0049/18-02-2019 -- 12.48.45,248_Cam_03.png",A1,Plant 0049,1.0,1,299,350,31473,505,581,45360
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00437 Plant 0050 Plant 0050/18-02-2019 -- 12.48.50,312_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00437 Plant 0050 Plant 0050/18-02-2019 -- 12.48.50,312_Cam_03.png",A1,Plant 0050,4.0,0,73,255,9160,220,281,3697
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00438 Plant 0051 Plant 0051/18-02-2019 -- 12.48.55,202_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00438 Plant 0051 Plant 0051/18-02-2019 -- 12.48.55,202_Cam_03.png",A1,Plant 0051,4.0,0,57,264,9252,263,268,12491
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00439 Plant 0052 Plant 0052/18-02-2019 -- 12.48.59,924_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00439 Plant 0052 Plant 0052/18-02-2019 -- 12.48.59,924_Cam_03.png",A1,Plant 0052,1.0,1,597,460,42655,440,670,70130
4,4,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00440 Plant 0053 Plant 0053/18-02-2019 -- 12.49.26,791_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00440 Plant 0053 Plant 0053/18-02-2019 -- 12.49.26,791_Cam_03.png",A1,Plant 0053,3.5,0,61,238,8470,238,272,10535
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00441 Plant 0054 Plant 0054/18-02-2019 -- 12.49.32,857_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00441 Plant 0054 Plant 0054/18-02-2019 -- 12.49.32,857_Cam_03.png",A1,Plant 0054,3.0,0,182,158,4646,266,460,11481
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00442 Plant 0055 Plant 0055/18-02-2019 -- 12.49.39,604_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00442 Plant 0055 Plant 0055/18-02-2019 -- 12.49.39,604_Cam_03.png",A1,Plant 0055,1.0,1,472,485,42419,495,650,80774
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00443 Plant 0056 Plant 0056/18-02-2019 -- 12.49.45,700_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00443 Plant 0056 Plant 0056/18-02-2019 -- 12.49.45,700_Cam_03.png",A1,Plant 0056,1.0,1,465,530,41184,587,657,87249
2,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00444 Plant 0057 Plant 0057/18-02-2019 -- 12.49.51,382_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00444 Plant 0057 Plant 0057/18-02-2019 -- 12.49.51,382_Cam_03.png",A1,Plant 0057,2.75,0,183,350,5956,498,412,33730
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00445 Plant 0058 Plant 0058/18-02-2019 -- 12.49.57,126_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00445 Plant 0058 Plant 0058/18-02-2019 -- 12.49.57,126_Cam_03.png",A1,Plant 0058,3.0,0,295,250,12944,417,425,34517
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00446 Plant 0059 Plant 0059/18-02-2019 -- 12.50.02,303_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00446 Plant 0059 Plant 0059/18-02-2019 -- 12.50.02,303_Cam_03.png",A1,Plant 0059,1.0,1,444,403,23419,645,569,75055
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00447 Plant 0060 Plant 0060/18-02-2019 -- 12.50.07,659_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00447 Plant 0060 Plant 0060/18-02-2019 -- 12.50.07,659_Cam_03.png",A1,Plant 0060,1.0,1,266,454,31405,784,498,86415
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00448 Plant 0061 Plant 0061/18-02-2019 -- 12.50.12,660_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00448 Plant 0061 Plant 0061/18-02-2019 -- 12.50.12,660_Cam_03.png",A1,Plant 0061,4.0,0,64,259,9248,301,405,7936
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00449 Plant 0062 Plant 0062/18-02-2019 -- 12.50.19,191_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00449 Plant 0062 Plant 0062/18-02-2019 -- 12.50.19,191_Cam_03.png",A1,Plant 0062,1.0,1,416,457,43965,545,589,72765
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00450 Plant 0063 Plant 0063/18-02-2019 -- 12.50.39,711_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00450 Plant 0063 Plant 0063/18-02-2019 -- 12.50.39,711_Cam_03.png",A1,Plant 0063,2.0,1,326,340,32524,402,567,32783
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00451 Plant 0064 Plant 0064/18-02-2019 -- 12.50.45,116_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00451 Plant 0064 Plant 0064/18-02-2019 -- 12.50.45,116_Cam_03.png",A1,Plant 0064,4.0,0,74,240,8583,197,306,7921
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00452 Plant 0065 Plant 0065/18-02-2019 -- 12.50.52,433_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00452 Plant 0065 Plant 0065/18-02-2019 -- 12.50.52,433_Cam_03.png",A1,Plant 0065,1.0,1,564,407,30047,493,751,31125
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00453 Plant 0066 Plant 0066/18-02-2019 -- 12.50.58,052_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00453 Plant 0066 Plant 0066/18-02-2019 -- 12.50.58,052_Cam_03.png",A1,Plant 0066,1.0,1,569,518,37379,630,796,110781
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00454 Plant 0067 Plant 0067/18-02-2019 -- 12.51.03,923_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00454 Plant 0067 Plant 0067/18-02-2019 -- 12.51.03,923_Cam_03.png",A1,Plant 0067,1.0,1,671,546,49715,609,634,85349
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00455 Plant 0068 Plant 0068/18-02-2019 -- 12.51.11,169_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00455 Plant 0068 Plant 0068/18-02-2019 -- 12.51.11,169_Cam_03.png",A1,Plant 0068,3.0,0,183,316,20148,250,467,9568
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00456 Plant 0069 Plant 0069/18-02-2019 -- 12.51.16,550_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00456 Plant 0069 Plant 0069/18-02-2019 -- 12.51.16,550_Cam_03.png",A1,Plant 0069,3.0,0,163,240,9572,400,426,27636
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00457 Plant 0070 Plant 0070/18-02-2019 -- 12.51.21,956_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00457 Plant 0070 Plant 0070/18-02-2019 -- 12.51.21,956_Cam_03.png",A1,Plant 0070,1.0,1,708,473,66019,588,621,71467
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00458 Plant 0071 Plant 0071/18-02-2019 -- 12.51.27,734_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00458 Plant 0071 Plant 0071/18-02-2019 -- 12.51.27,734_Cam_03.png",A1,Plant 0071,1.0,1,432,536,35088,527,551,61914
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00459 Plant 0072 Plant 0072/18-02-2019 -- 12.51.33,698_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00459 Plant 0072 Plant 0072/18-02-2019 -- 12.51.33,698_Cam_03.png",A1,Plant 0072,1.0,1,486,422,37766,516,551,62576
2,2,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00460 Plant 0073 Plant 0073/18-02-2019 -- 12.51.39,444_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00460 Plant 0073 Plant 0073/18-02-2019 -- 12.51.39,444_Cam_03.png",A1,Plant 0073,2.5,0,379,339,19059,389,492,42118
2,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00461 Plant 0074 Plant 0074/18-02-2019 -- 12.52.15,527_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00461 Plant 0074 Plant 0074/18-02-2019 -- 12.52.15,527_Cam_03.png",A1,Plant 0074,1.75,1,335,309,16067,422,524,42211
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00462 Plant 0075 Plant 0075/18-02-2019 -- 12.52.21,494_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00462 Plant 0075 Plant 0075/18-02-2019 -- 12.52.21,494_Cam_03.png",A1,Plant 0075,1.0,1,478,368,23297,485,486,28094
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00463 Plant 0076 Plant 0076/18-02-2019 -- 12.52.26,610_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00463 Plant 0076 Plant 0076/18-02-2019 -- 12.52.26,610_Cam_03.png",A1,Plant 0076,1.0,1,389,421,45325,561,352,21533
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00464 Plant 0077 Plant 0077/18-02-2019 -- 12.52.31,930_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A1/00464 Plant 0077 Plant 0077/18-02-2019 -- 12.52.31,930_Cam_03.png",A1,Plant 0077,1.0,1,320,403,30661,488,385,55898
